utterance_id,session,dialog_id,speaker,dialog_type,emotion_raw,emotion_full,valence,arousal,dominance,transcript,text_length,wav_path,audio_duration,audio_sr,has_audio,has_text,start_time,end_time,annotation_duration,emotion_4cls,emotion_6cls
Ses01M_impro03_M018,Session1,Ses01M_impro03,M,improvised,neu,Neutral,3.0,2.0,2.5,Just cash hardcore.,3,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M018.wav,2.05,16000,True,True,115.84,117.89,2.049999999999997,Neutral,Neutral
Ses01M_impro03_M019,Session1,Ses01M_impro03,M,improvised,exc,Excited,3.5,3.0,2.5,What should we do?  Where should we get married? We should have party.,13,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M019.wav,3.7799375,16000,True,True,117.98,121.76,3.780000000000001,Happy,Excited
Ses01M_impro03_M020,Session1,Ses01M_impro03,M,improvised,exc,Excited,3.5,3.0,3.5,"Yeah, like a big like- A wedding on the beach, that would be nice.",14,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M020.wav,3.31,16000,True,True,121.83,125.14,3.3100000000000023,Happy,Excited
Ses01M_impro03_M021,Session1,Ses01M_impro03,M,improvised,neu,Neutral,3.5,3.0,3.5,And then we can honeymoon.  I want to go tropical though like Bahamas- --or like Tahiti or something. I just want to like beach and like drink.,27,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M021.wav,8.6875,16000,True,True,125.32,134.0075,8.6875,Neutral,Neutral
Ses01M_impro03_M022,Session1,Ses01M_impro03,M,improvised,exc,Excited,3.5,4.5,4.0,I'll make her pay for that.  I hear she's like totally wealthy. She's like royalty- --or something like and- --whatever like removed or something but yeah.,26,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M022.wav,9.7799375,16000,True,True,135.66,145.44,9.780000000000001,Happy,Excited
Ses01M_impro03_M023,Session1,Ses01M_impro03,M,improvised,exc,Excited,4.5,3.5,3.5,I'm going to marry a blue blood. [LAUGHTER],8,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M023.wav,4.54,16000,True,True,145.97,150.51,4.539999999999992,Happy,Excited
Ses01M_impro03_M024,Session1,Ses01M_impro03,M,improvised,exc,Excited,4.0,3.0,3.0,Will you help me plan?,5,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M024.wav,1.46,16000,True,True,150.58,152.04,1.4599999999999795,Happy,Excited
Ses01M_impro03_M025,Session1,Ses01M_impro03,M,improvised,xxx,No Agreement,4.0,2.5,3.0,Good.,1,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M025.wav,1.15,16000,True,True,152.1,153.25,1.1500000000000057,,
Ses01M_impro04_F000,Session1,Ses01M_impro04,F,improvised,neu,Neutral,2.5,2.5,3.5,You seem kind of down.,5,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F000.wav,2.669375,16000,True,True,9.0256,11.695,2.6693999999999996,Neutral,Neutral
Ses01M_impro04_F001,Session1,Ses01M_impro04,F,improvised,xxx,No Agreement,2.5,3.0,3.5,How come?,2,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F001.wav,1.853,16000,True,True,13.372,15.225,1.8529999999999998,,
Ses01M_impro04_F002,Session1,Ses01M_impro04,F,improvised,neu,Neutral,2.5,2.5,3.0,What do you mean?,4,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F002.wav,1.854,16000,True,True,21.3952,23.2492,1.8539999999999992,Neutral,Neutral
Ses01M_impro04_F003,Session1,Ses01M_impro04,F,improvised,neu,Neutral,2.5,2.0,3.0,There's a lot of people looking for jobs.,8,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F003.wav,3.2165,16000,True,True,31.256,34.4725,3.2164999999999964,Neutral,Neutral
Ses01M_impro04_F004,Session1,Ses01M_impro04,F,improvised,neu,Neutral,2.5,2.5,2.5,"I don't know, I mean, I just don't think...",9,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F004.wav,2.75,16000,True,True,47.75,50.5,2.75,Neutral,Neutral
Ses01M_impro04_F005,Session1,Ses01M_impro04,F,improvised,neu,Neutral,3.0,2.0,2.5,Did you ever think it might be your attitude that's...,10,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F005.wav,3.3,16000,True,True,63.33,66.63,3.299999999999997,Neutral,Neutral
Ses01M_impro04_F006,Session1,Ses01M_impro04,F,improvised,neu,Neutral,2.5,2.0,3.0,"I don't know just sometimes you get kind of... No, I'm not saying that.  I just--",16,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F006.wav,6.5899375,16000,True,True,67.45,74.04,6.590000000000003,Neutral,Neutral
Ses01M_impro04_F007,Session1,Ses01M_impro04,F,improvised,neu,Neutral,3.0,3.0,2.5,...has anyone ever just said anything like that to you before?,11,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F007.wav,3.3199375,16000,True,True,74.21,77.53,3.3200000000000074,Neutral,Neutral
Ses01M_impro04_F008,Session1,Ses01M_impro04,F,improvised,neu,Neutral,3.0,3.5,3.0,"Right, sure.",2,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F008.wav,2.2805625,16000,True,True,84.99,87.2706,2.280600000000007,Neutral,Neutral
Ses01M_impro04_F009,Session1,Ses01M_impro04,F,improvised,neu,Neutral,2.5,2.5,3.5,"But I mean you kind of got to, you got to fake it 'til you feel it, right?",18,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F009.wav,4.34,16000,True,True,87.29,91.63,4.339999999999989,Neutral,Neutral
Ses01M_impro04_F010,Session1,Ses01M_impro04,F,improvised,neu,Neutral,2.5,3.0,3.5,I'm just saying that if I was looking to hire somebody in the--or kind of... No. No. No.,18,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F010.wav,8.045,16000,True,True,95.19,103.235,8.045000000000002,Neutral,Neutral
Ses01M_impro04_F011,Session1,Ses01M_impro04,F,improvised,neu,Neutral,2.5,3.5,3.5,No.  I'm just saying though that if I was a person who was hiring somebody I-- --would not hire someone who was angry or upset.,25,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F011.wav,12.155,16000,True,True,104.73,116.885,12.155000000000001,Neutral,Neutral
Ses01M_impro04_F012,Session1,Ses01M_impro04,F,improvised,neu,Neutral,2.5,3.0,3.5,No.,1,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F012.wav,1.79,16000,True,True,118.0,119.79,1.7900000000000063,Neutral,Neutral
Ses01M_impro04_F013,Session1,Ses01M_impro04,F,improvised,neu,Neutral,2.5,3.0,2.5,"Well, you know a little.  If you were to listen to--",11,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F013.wav,5.0199375,16000,True,True,120.22,125.24,5.019999999999996,Neutral,Neutral
Ses01M_impro04_F014,Session1,Ses01M_impro04,F,improvised,neu,Neutral,3.0,2.5,3.5,I just don't want you to fly off the handle.,10,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F014.wav,2.9499375,16000,True,True,128.79,131.74,2.950000000000017,Neutral,Neutral
Ses01M_impro04_F015,Session1,Ses01M_impro04,F,improvised,neu,Neutral,3.0,2.5,2.5,You kind of have a short fuse.,7,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F015.wav,2.28,16000,True,True,135.94,138.22,2.280000000000001,Neutral,Neutral
Ses01M_impro04_F016,Session1,Ses01M_impro04,F,improvised,neu,Neutral,2.5,2.5,2.5,Yeah.,1,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F016.wav,1.49,16000,True,True,138.5,139.99,1.490000000000009,Neutral,Neutral
Ses01M_impro04_F017,Session1,Ses01M_impro04,F,improvised,neu,Neutral,3.0,3.0,2.5,"Like this, right now we're trying have a conversation.",9,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F017.wav,3.98,16000,True,True,141.06,145.04,3.9799999999999898,Neutral,Neutral
Ses01M_impro04_F018,Session1,Ses01M_impro04,F,improvised,neu,Neutral,2.5,3.5,3.5,We're trying to have a conversation and you seem extremely hostile. You keep cutting me off.,16,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F018.wav,7.8399375,16000,True,True,145.21,153.05,7.840000000000003,Neutral,Neutral
Ses01M_impro04_F019,Session1,Ses01M_impro04,F,improvised,neu,Neutral,2.5,3.0,4.0,I can't finish the sentence with you without you jumping in...,11,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F019.wav,4.045,16000,True,True,153.75,157.795,4.0449999999999875,Neutral,Neutral
Ses01M_impro04_F020,Session1,Ses01M_impro04,F,improvised,neu,Neutral,2.5,3.0,3.5,...and you're always right.,4,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F020.wav,2.38,16000,True,True,157.97,160.35,2.3799999999999955,Neutral,Neutral
Ses01M_impro04_F021,Session1,Ses01M_impro04,F,improvised,neu,Neutral,3.5,2.5,3.0,You have an excuse for everything.,6,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F021.wav,2.82,16000,True,True,162.17,164.99,2.8200000000000216,Neutral,Neutral
Ses01M_impro04_F022,Session1,Ses01M_impro04,F,improvised,neu,Neutral,3.0,3.0,3.5,I'm just saying that maybe you should take in some information before you produce more of your own.,18,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F022.wav,6.6499375,16000,True,True,166.29,172.94,6.650000000000006,Neutral,Neutral
Ses01M_impro04_F023,Session1,Ses01M_impro04,F,improvised,neu,Neutral,4.0,3.5,3.0,[BREATHING],1,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F023.wav,2.8384375,16000,True,True,178.1672,181.0057,2.838499999999982,Neutral,Neutral
Ses01M_impro04_F024,Session1,Ses01M_impro04,F,improvised,fru,Frustrated,4.0,3.0,2.5,That's -.,2,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F024.wav,1.5625,16000,True,True,182.2975,183.86,1.5625,,Frustrated
Ses01M_impro04_F025,Session1,Ses01M_impro04,F,improvised,neu,Neutral,3.0,3.5,3.0,"Well, what kind of field are you looking to go into?",11,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F025.wav,3.2399375,16000,True,True,186.3825,189.6225,3.240000000000009,Neutral,Neutral
Ses01M_impro04_M000,Session1,Ses01M_impro04,M,improvised,xxx,No Agreement,2.5,2.5,3.5,I'm just mad.,3,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_M000.wav,1.9789375,16000,True,True,11.5885,13.5675,1.979000000000001,,
Ses01M_impro04_M001,Session1,Ses01M_impro04,M,improvised,fru,Frustrated,2.5,4.0,3.5,It's--I've been trying to find this job I can't get any job.,12,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_M001.wav,4.18,16000,True,True,15.05,19.23,4.18,,Frustrated
Ses01M_impro04_M002,Session1,Ses01M_impro04,M,improvised,fru,Frustrated,2.5,3.0,3.5,It's not fair.,3,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_M002.wav,2.1335625,16000,True,True,19.36,21.4936,2.1336000000000013,,Frustrated
Ses01M_impro04_M003,Session1,Ses01M_impro04,M,improvised,fru,Frustrated,1.5,3.5,4.5,"I mean I've been looking for a job for like three years and I can't get a job.  I mean like, it's America, right?  I should be able to get a job.",32,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_M003.wav,8.97475,16000,True,True,23.0031,31.9779,8.974800000000002,,Frustrated
Ses01M_impro04_M004,Session1,Ses01M_impro04,M,improvised,fru,Frustrated,2.5,4.0,4.0,"I guess.  But three years?  I mean, I like--I went to college even, I mean I didn't finish but I went for like a little bit.  It's not fair, I don't know.",32,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_M004.wav,12.6963125,16000,True,True,34.1437,46.84,12.6963,,Frustrated
Ses01M_impro04_M005,Session1,Ses01M_impro04,M,improvised,fru,Frustrated,2.0,4.0,4.5,"I mean I've been sending out my resumes and doing everything I can do but nothing is happening.  You know, it's like I can't and I can't keep living on loans anymore like this.  I'm going to--I mean eventually I'm going to have to pay it back. I'm just kind of freaking out, I don't know.",56,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_M005.wav,13.75,16000,True,True,49.91,63.66,13.75,,Frustrated
Ses01M_impro04_M006,Session1,Ses01M_impro04,M,improvised,xxx,No Agreement,2.0,4.0,4.0,"What's my--like what do you mean ""my attitude""?",8,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_M006.wav,2.43,16000,True,True,65.49,67.92,2.430000000000007,,
Ses01M_impro04_M007,Session1,Ses01M_impro04,M,improvised,xxx,No Agreement,1.5,4.5,4.0,Do I have an attitude problem?,6,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_M007.wav,1.99,16000,True,True,69.79,71.78,1.9899999999999949,,
Ses01M_impro04_M008,Session1,Ses01M_impro04,M,improvised,fru,Frustrated,1.5,4.5,4.0,"No, well maybe it's because I'm like frustrated 'cause I can't get a job, you know.",16,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_M008.wav,4.14,16000,True,True,76.39,80.53,4.140000000000001,,Frustrated
Ses01M_impro04_M009,Session1,Ses01M_impro04,M,improvised,fru,Frustrated,2.0,4.5,4.5,"Like it's really hard to like shake that off when you go into like audition a room or whatever, you know what I mean?",24,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_M009.wav,5.54,16000,True,True,80.55,86.09,5.540000000000006,,Frustrated
Ses01M_impro04_M010,Session1,Ses01M_impro04,M,improvised,fru,Frustrated,1.5,3.5,4.5,"I guess I just getting really hard to fake, you know.",11,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_M010.wav,4.7049375,16000,True,True,91.06,95.765,4.704999999999998,,Frustrated
Ses01M_impro04_M011,Session1,Ses01M_impro04,M,improvised,fru,Frustrated,2.5,4.0,4.0,"Are you hiring? Wait, do you know of a job? Seriously, do you know, like do you know of anything though?  Like, oh please, do you know of anything?",29,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_M011.wav,7.5,16000,True,True,99.19,106.69,7.5,,Frustrated
Ses01M_impro04_M012,Session1,Ses01M_impro04,M,improvised,fru,Frustrated,2.5,3.0,3.0,Yeah.,1,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_M012.wav,1.7799375,16000,True,True,110.43,112.21,1.779999999999987,,Frustrated
Ses01M_impro04_M013,Session1,Ses01M_impro04,M,improvised,fru,Frustrated,1.5,3.0,4.0,I come across angry?,4,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_M013.wav,2.1899375,16000,True,True,116.39,118.58,2.1899999999999977,,Frustrated
Ses01M_impro04_M014,Session1,Ses01M_impro04,M,improvised,ang,Angry,2.5,2.5,2.5,What?,1,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_M014.wav,1.28,16000,True,True,119.31,120.59,1.2800000000000011,Angry,Angry
Ses01M_impro04_M015,Session1,Ses01M_impro04,M,improvised,fru,Frustrated,2.0,4.5,4.5,"Okay.  You're my friend you can tell me stuff.  You can tell me honestly stuff, okay?  Please.",17,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_M015.wav,5.7099375,16000,True,True,124.0,129.71,5.710000000000008,,Frustrated
Ses01M_impro04_M016,Session1,Ses01M_impro04,M,improvised,fru,Frustrated,2.0,4.0,4.0,"Okay, I'm not flying off the handle I don't think I'm flying off the handle here at all.",18,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_M016.wav,5.6505,16000,True,True,131.2094,136.86,5.650600000000026,,Frustrated
Ses01M_impro04_M017,Session1,Ses01M_impro04,M,improvised,fru,Frustrated,2.0,3.5,4.0,I have a short fuse?,5,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_M017.wav,1.7099375,16000,True,True,137.35,139.06,1.710000000000008,,Frustrated
Ses01M_impro04_M018,Session1,Ses01M_impro04,M,improvised,ang,Angry,1.5,5.0,4.5,"Okay. Okay no, no, no, no okay no, I need to hear this more. Come on, bring it.",18,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_M018.wav,7.74,16000,True,True,139.46,147.2,7.739999999999981,Angry,Angry
Ses01M_impro04_M019,Session1,Ses01M_impro04,M,improvised,xxx,No Agreement,2.0,4.5,4.5,"Well, it's 'cause I can't get a job, okay?",9,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_M019.wav,3.46,16000,True,True,148.38,151.84,3.460000000000008,,
Ses01M_impro04_M020,Session1,Ses01M_impro04,M,improvised,fru,Frustrated,2.0,3.5,3.5,I'm not always right I'm just--,6,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_M020.wav,2.09,16000,True,True,159.77,161.86,2.0900000000000034,,Frustrated
Ses01M_impro04_M021,Session1,Ses01M_impro04,M,improvised,xxx,No Agreement,2.5,3.5,3.0,fine okay.,2,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_M021.wav,1.66,16000,True,True,161.95,163.61,1.660000000000025,,
Ses01M_impro04_M022,Session1,Ses01M_impro04,M,improvised,fru,Frustrated,2.5,3.0,3.0,[BREATHING],1,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_M022.wav,1.7875,16000,True,True,164.74,166.5275,1.7874999999999943,,Frustrated
Ses01M_impro04_M023,Session1,Ses01M_impro04,M,improvised,ang,Angry,2.0,4.5,5.0,I'm like a sponge I'm like soaked up with all this information for like three years I'm just dying for a job to like put it in to.,28,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_M023.wav,6.303,16000,True,True,172.34,178.643,6.302999999999997,Angry,Angry
Ses01M_impro04_M024,Session1,Ses01M_impro04,M,improvised,fru,Frustrated,2.0,4.0,3.5,"You know, and like I don't think it's that much to ask. I know.",14,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_M024.wav,3.565,16000,True,True,182.88,186.445,3.5649999999999977,,Frustrated
Ses01M_impro04_M025,Session1,Ses01M_impro04,M,improvised,neu,Neutral,4.5,4.5,1.0,That's it.,2,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_M025.wav,1.5274375,16000,True,True,189.3,190.8275,1.527499999999975,Neutral,Neutral
Ses01M_impro05_F000,Session1,Ses01M_impro05,F,improvised,neu,Neutral,3.0,3.0,3.0,Can I help you?,4,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F000.wav,2.05125,16000,True,True,2.2687,4.32,2.0513000000000003,Neutral,Neutral
Ses01M_impro05_F001,Session1,Ses01M_impro05,F,improvised,neu,Neutral,3.0,2.5,3.5,I need a little more information.,6,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F001.wav,2.6499375,16000,True,True,7.23,9.88,2.6500000000000004,Neutral,Neutral
Ses01M_impro05_F002,Session1,Ses01M_impro05,F,improvised,neu,Neutral,3.0,2.5,3.5,What- What flight did you come in on?,8,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F002.wav,3.5274375,16000,True,True,10.1725,13.7,3.5275,Neutral,Neutral
Ses01M_impro05_F003,Session1,Ses01M_impro05,F,improvised,neu,Neutral,3.0,3.5,2.5,Georgia?,1,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F003.wav,1.2899375,16000,True,True,15.125,16.415,1.2899999999999991,Neutral,Neutral
Ses01M_impro05_F004,Session1,Ses01M_impro05,F,improvised,neu,Neutral,3.0,3.0,3.5,"There's no need for you to raise your voice, sir.",10,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F004.wav,4.0599375,16000,True,True,17.97,22.03,4.060000000000002,Neutral,Neutral
Ses01M_impro05_F005,Session1,Ses01M_impro05,F,improvised,neu,Neutral,2.5,2.5,3.0,I've been college educated.,4,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F005.wav,2.86,16000,True,True,22.2,25.06,2.8599999999999994,Neutral,Neutral
Ses01M_impro05_F006,Session1,Ses01M_impro05,F,improvised,neu,Neutral,2.5,2.5,3.0,I speak your language.,4,/data/Brian/Dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F006.wav,2.7475,16000,True,True,25.1125,27.86,2.7474999999999987,Neutral,Neutral
